Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Iceland,ISL,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,3.416481621,3.394697028,3.394841141,3.403450218,3.410444486,3.411312059,3.405770636,3.406187055,3.405781309,3.410893707,3.417347975,3.406909331,3.39684155,3.395030167,3.400005508,3.41247368,3.415730337,3.426549745,3.447300248,3.48051037,3.531109045,3.570260735,3.624878688,3.689704521,3.755524666,3.813576761,3.845496218,3.872022683,3.895876174,3.91317037,3.92091022,3.90801398,3.88733171,3.854966465,3.807554971,3.746638158,3.659698274,3.562776741,3.466086326,3.397398563,3.382523746,3.421628876,3.506081549,3.626173929,3.781463629,3.965356375,4.138059379,4.34567193,4.564660159,4.762772232,4.92000347,5.07140489,5.181056115,5.264278717,5.345154854,5.438633552,5.534137172,5.643170312,
Iceland,ISL,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,3.707967352,3.65903193,3.619764289,3.588306228,3.563686071,3.548560073,3.528203852,3.524012457,3.536156721,3.56009093,3.59460957,3.624165006,3.657996146,3.693673147,3.719508192,3.734186014,3.733054501,3.722684112,3.71567771,3.720029625,3.747581564,3.769166921,3.811513984,3.864165622,3.918264167,3.965029142,3.991243951,4.012692214,4.026905036,4.035114249,4.035058707,4.027530945,4.015373099,3.990951195,3.948832457,3.886056972,3.80410175,3.703867014,3.594918658,3.513196101,3.48608137,3.522711193,3.614931238,3.754320807,3.914387405,4.079689944,4.216379166,4.361631346,4.507957886,4.648509456,4.777931555,4.908189451,5.022969389,5.130443335,5.242756437,5.367300306,5.500063372,5.641388152,
Iceland,ISL,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.044320705,4.016432366,3.990427306,3.965731657,3.94541617,3.928769829,3.920136353,3.913256972,3.910011293,3.912294103,3.915630594,3.915987736,3.912256897,3.91097807,3.920470714,3.950664343,3.994606742,4.061954158,4.142242027,4.220634016,4.284609301,4.318044919,4.339979228,4.348009092,4.347319444,4.339558965,4.317735855,4.295713952,4.260118279,4.203443842,4.122383001,4.02322848,3.903414051,3.790476769,3.723360271,3.72428796,3.759387392,3.848940608,3.981138919,4.142309656,4.325241024,4.554637282,4.812021651,5.080666417,5.327646853,5.535948508,5.644137528,5.704264834,5.733791014,5.764700709,5.821591008,5.920527524,6.040088162,6.161737236,6.25542005,6.299906449,6.311794368,6.285061601,
Iceland,ISL,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.046415785,4.015570349,3.996016157,3.98700692,3.989790579,4.000672912,4.024973295,4.066956237,4.117581516,4.159948727,4.18332212,4.17203797,4.138728324,4.102286333,4.078704268,4.084526623,4.109111588,4.161555586,4.227191268,4.291106372,4.343024745,4.37202394,4.390926283,4.401566139,4.404465979,4.403830142,4.384607788,4.366609714,4.34149442,4.292979538,4.217754573,4.117949677,3.994536067,3.877076869,3.805018355,3.8005997,3.829338717,3.919191028,4.053287157,4.207045125,4.364025696,4.546483656,4.731967443,4.915113958,5.091595013,5.252600802,5.359236309,5.450556979,5.530374649,5.615435117,5.713387016,5.832523607,5.968331303,6.110919865,6.23933871,6.340245029,6.4005456,6.432752041,
Iceland,ISL,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,4.557187461,4.500126997,4.456067399,4.428099191,4.413516394,4.409192848,4.398993588,4.394271914,4.400372476,4.422508177,4.459387548,4.490014231,4.533205186,4.583104798,4.631864954,4.677630146,4.712808989,4.743699426,4.768220118,4.777480598,4.771299201,4.739695379,4.702637359,4.656115835,4.587866126,4.4984237,4.377987119,4.239329182,4.111073916,4.034643508,4.027112926,4.081222356,4.192130374,4.35115778,4.538996429,4.744946993,4.93941117,5.174369671,5.434893,5.686777828,5.90569977,6.079677898,6.196388183,6.278524561,6.356150107,6.443281544,6.484244668,6.54197687,6.612716615,6.678685621,6.725037489,6.729128038,6.703136352,6.643018381,6.550149487,6.431481426,6.337576372,6.224977245,
Iceland,ISL,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,4.52185525,4.51991425,4.532728379,4.550837054,4.563269578,4.561082547,4.55492984,4.533068349,4.506548626,4.493425599,4.498951201,4.516777999,4.55105973,4.59357242,4.635786433,4.673061773,4.701630804,4.726727545,4.744108138,4.753321614,4.750293746,4.734611856,4.715604411,4.684767681,4.631978091,4.550374688,4.436452813,4.299894232,4.167705911,4.080479438,4.064195548,4.116390734,4.227602121,4.379193861,4.54301177,4.706146927,4.859600811,5.028881344,5.21084951,5.391559971,5.558172734,5.711051366,5.836373842,5.945152698,6.058144418,6.180730264,6.274325909,6.376110829,6.478327873,6.565788551,6.631227982,6.692702494,6.733153206,6.746539133,6.724790443,6.669016481,6.583418332,6.468695897,
Iceland,ISL,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,4.951700351,4.926396696,4.91304442,4.907473347,4.906693415,4.915334444,4.953940427,5.007565964,5.069046817,5.121726698,5.161820909,5.183430596,5.189959294,5.183649564,5.171606649,5.151383141,5.116404494,5.081452964,5.037001671,4.966019205,4.863422647,4.736253334,4.580048695,4.43134944,4.334001981,4.313218698,4.363331406,4.482589189,4.661023704,4.866813381,5.087578188,5.318425041,5.562192712,5.801796607,6.019921067,6.205159916,6.368288522,6.501262488,6.609357998,6.705637884,6.80637599,6.910362365,7.009362155,7.096286432,7.159753982,7.194434303,7.186770971,7.159341304,7.108111045,7.03485706,6.942533864,6.792367106,6.6304819,6.475695606,6.344566608,6.244379395,6.209865514,6.204750828,
Iceland,ISL,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,5.105506119,5.063748167,5.008576329,4.94736499,4.903939598,4.884921511,4.901320224,4.94283724,4.99984806,5.051223249,5.089642617,5.111527794,5.117533719,5.110515613,5.099083722,5.08271931,5.05842643,5.039298533,5.011572094,4.959444628,4.8757432,4.759075619,4.613710743,4.468954457,4.371603118,4.349708576,4.392837157,4.509803922,4.677807368,4.861238231,5.038311008,5.206092352,5.369008389,5.528636718,5.688983083,5.848575712,5.996006621,6.1334274,6.256366229,6.370730091,6.483226267,6.624451677,6.759753017,6.884776153,6.991649399,7.071462569,7.102997823,7.113918881,7.101231562,7.056581405,6.979743332,6.880185365,6.754793276,6.616218742,6.486955777,6.377315378,6.290097713,6.22307955,
Iceland,ISL,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.55812302,5.560279615,5.579018041,5.606870675,5.631830815,5.64162706,5.65700836,5.658940364,5.651536465,5.630961474,5.599148566,5.555926991,5.502789085,5.436510519,5.348766764,5.234879837,5.087640449,4.920151142,4.762915219,4.659095892,4.632244944,4.683762155,4.803943269,4.977691725,5.183822611,5.411278573,5.657105171,5.926039292,6.196100936,6.436498734,6.636888261,6.791469487,6.897027064,6.97247428,7.043788762,7.126733072,7.218230555,7.326087752,7.434893,7.521732565,7.564540149,7.574344847,7.550644567,7.504126958,7.442249542,7.364136681,7.235289817,7.079155638,6.917623897,6.781705226,6.691576508,6.605719759,6.569427739,6.557227431,6.536201386,6.48700848,6.4694843,6.423672046,
Iceland,ISL,Number of maternal deaths,SH.MMR.DTHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Iceland,ISL,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),SH.MLR.TRET.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.89,,,,
Iceland,ISL,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.6,1.7,1.8,1.9,1.9,2,2,2.1,2.2,2.3,2.3,2.4,2.6,2.6,2.7,2.7,2.8,2.8,2.8,3,3,3,3,3.1,3.3,3.3,3.4,3.442,3.485,3.587,3.613,3.603,3.606,3.633,3.69,3.735,3.713,3.591,3.483,3.531,3.59,3.645,3.791,,,
Iceland,ISL,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.99,13.956,14.027,14.368,14.409,14.753,14.647,15.081,16.05,16.291,15.328,15.594,15.828,16.187,16.158,16.352,15.176,,
Iceland,ISL,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,9.800000191,,,,,,,,,,12.89999962,,,,,,,,,,14.80000019,,,,,15.80000019,,,,,16.70000076,16.29999924,15.89999962,14.80000019,14.69999981,14.60000038,,,,,,,7.5,,,,5.3391,4.2,3.9,3.7,3.6,3.3,3.3,3.2,3.2,,,,
Iceland,ISL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,,,,,,,,,,,,,,,,,,,81,96,96,95,97,99,99,99,99,99,99,98,99,99,99,96,94,91,88,91,93,93,90,95,95,96,92,93,94,90,91,90,93,91,92,
Iceland,ISL,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,99,99,99,99,99,99,99,99,98,98,92,95,97,99,95,97,97,98,96,96,95,89,91,90,92,91,89,
Iceland,ISL,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Incidence of HIV (% of uninfected population ages 15-49),SH.HIV.INCD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Adults (ages 15+) newly infected with HIV,SH.HIV.INCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Children (0-14) living with HIV,SH.HIV.0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.53727273,90.16181818,90.78636364,91.41090909,92.03545455,92.66,93.28454545,93.90909091,94.53363636,95.15818182,95.78272727,96.40727273,97.03181818,97.65636364,98.28090909,98.28090909,,,
Iceland,ISL,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Iceland,ISL,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Iceland,ISL,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Iceland,ISL,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,11.2,11.2,11.2,11.1,11,10.9,10.7,10.5,10.3,10,9.7,9.3,8.9,8.4,7.9,7.4,6.9,6.5,6.1,5.7,5.4,5.1,4.9,4.6,4.4,4.2,4,3.9,3.7,3.5,3.4,3.2,3.1,3,2.9,2.8,2.6,2.5,2.4,2.3,2.1,2,1.9,1.8,1.7,1.6,1.6,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.1,1,
Iceland,ISL,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,,,,,11.8,,,,,9.8,,,,,9.3,9.1,,
Iceland,ISL,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,,,,,13.9,,,,,11.8,,,,,10.2,9.9,,
Iceland,ISL,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,,,,,9.8,,,,,7.7,,,,,8.2,8.2,,
Iceland,ISL,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,,,,,,,,,,4.5,,,,,,,,,,2.9,,,,,2.5,,2.3,
Iceland,ISL,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,,,,,,,,3.8,,,,,,,,,,2.4,,,,,2.1,,1.9,
Iceland,ISL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.4,21.1,20.7,20.2,19.7,19.1,18.4,17.8,17.1,16.5,15.9,15.3,14.7,14.1,13.6,12.9,12.3,11.6,11,10.3,9.7,9.2,8.7,8.2,7.9,7.5,7.2,7,6.7,6.5,6.3,6.1,5.9,5.7,5.5,5.3,5,4.8,4.6,4.4,4.1,3.9,3.7,3.5,3.4,3.2,3.1,3,2.9,2.8,2.7,2.6,2.5,2.4,2.3,2.3,2.2,2.1,
Iceland,ISL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Probability of dying at age 5-14 years (per 1,000 children age 5)",SH.DYN.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,1.3,,,,,,,,,,1,,,,,0.8,,0.8,
Iceland,ISL,Number of neonatal deaths,SH.DTH.NMRT,54,54,53,52,51,50,48,47,45,44,43,41,39,37,35,32,30,28,26,24,23,22,21,20,19,18,17,17,16,15,15,14,14,13,13,12,11,11,10,9,9,8,8,8,7,7,7,7,7,6,6,6,6,5,5,5,5,5,
Iceland,ISL,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.4,,,,,,,,,,89.7,,,,,89.9,89.8,,
Iceland,ISL,Number of under-five deaths,SH.DTH.MORT,102,101,99,96,92,88,84,80,76,73,70,67,65,62,59,56,53,50,47,44,41,39,37,35,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,18,17,16,15,15,14,14,13,13,13,13,12,12,11,11,11,10,10,9,
Iceland,ISL,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,,,5.7,,,,,5.7,5.8,,
Iceland,ISL,Number of infant deaths,SH.DTH.IMRT,84,82,80,78,75,71,68,64,61,59,56,54,52,50,48,45,43,40,38,35,33,31,29,28,26,25,24,23,23,22,22,21,20,20,19,18,17,16,15,14,13,12,12,11,11,11,10,10,10,10,9,9,9,8,8,8,7,7,
Iceland,ISL,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,,,,,,,,4.6,,,,,4.5,4.4,,
Iceland,ISL,Number of deaths ages 5-14 years,SH.DTH.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,6,,,,,,,,,,4,,,,,4,,4,
Iceland,ISL,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,19.4,17.9,16.6,15.5,14.6,13.9,13.3,12.8,12.4,12.1,11.8,11.7,11.6,11.6,11.6,11.7,11.8,11.8,12,12.2,12.5,12.9,13.4,14.1,14.9,15.9,,
Iceland,ISL,Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,14.6,13.7,13,12.5,12,11.6,11.3,11.1,10.9,10.8,10.6,10.5,10.5,10.4,10.3,10.2,10.2,10.1,10.1,10.2,10.3,10.5,10.7,11.2,11.7,12.4,,
Iceland,ISL,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,19.7,18.2,17,15.9,15,14.3,13.6,13.1,12.7,12.4,12.2,12,12,12,12,12,12.1,12.2,12.3,12.5,12.8,13.2,13.7,14.4,15.1,16.1,,
Iceland,ISL,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,,,,14.5,,
Iceland,ISL,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,,,,,9.1,,
Iceland,ISL,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,3.8,,
Iceland,ISL,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Women who believe a husband is justified in beating his wife when she burns the food (%),SG.VAW.BURN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49),SG.VAW.1549.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",SG.TIM.UWRK.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),SG.NOD.CONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
Iceland,ISL,Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),SG.MMR.LEVE.EP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,
Iceland,ISL,Legislation exists on domestic violence (1=yes; 0=no),SG.LEG.DVAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,1,1,1
Iceland,ISL,Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),SG.LAW.NODC.HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,1,,1,,1,
Iceland,ISL,Law mandates paid or unpaid maternity leave (1=yes; 0=no),SG.LAW.LEVE.PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,
Iceland,ISL,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1
